,Unnamed: 0,thought,original_label,cleaned_thought,all-mpnet-base-v2 x,all-mpnet-base-v2 y,all-MiniLM-L12-v2 x,all-MiniLM-L12-v2 y,All-Distilroberta-v1 x,All-Distilroberta-v1 y,all-mpnet-base-v2 k-mean,all-MiniLM-L12-v2 k-mean,All-Distilroberta-v1 k-mean,all-mpnet-base-v2 aglo,all-MiniLM-L12-v2 aglo,All-Distilroberta-v1 aglo
428,428,"They didn't like me, I'm unlovable ", All-or-nothing thinking,didnt like im unlovable,4.5850596,8.886619,-1.5033759,1.099925,9.304803,5.2774205,4,8,16,0,0,3
429,429,Our relationship ended because I was a bad partner , Personalization,relationship ended bad partner,4.3035507,8.221345,-1.4391931,1.6126927,12.588192,1.6112441,10,16,0,0,0,2
430,430,Our project is slowed down because they never made a point to contact me. This is all their fault , Blaming,project slowed never made point contact fault,12.351536,1.2458878,3.039077,8.264133,-4.19762,10.741267,16,3,6,1,2,0
431,431,We were late to the dinner party and caused the hostess to overcook the meal , Personalization,late dinner party caused hostess overcook meal,14.48302,-1.1406786,-0.10478656,6.691802,8.627455,10.906474,12,6,13,1,2,3
432,432,"If I had only pushed my husband to leave on time, this wouldn't have happened ", Personalization,pushed husband leave time wouldnt happened,4.457374,4.3185515,1.2243897,3.557968,15.427244,9.589788,1,16,17,0,2,1
433,433,Stop making me feel bad about myself , Blaming,stop making feel bad,8.908921,11.290018,9.106832,-0.22537208,6.752151,2.4339032,11,4,2,2,1,2
434,434,I shouldn't be so lazy , Should statements,shouldnt lazy,15.820593,2.279906,7.369078,7.6853466,-1.8801317,9.988722,7,0,6,2,2,0
435,435,"I feel it, therefore it must be true ", Emotional reasoning,feel therefore must true,9.719265,10.543517,10.147759,3.8449895,7.2838154,1.7633668,11,15,0,2,1,2
436,436,I'm a loser , Labeling,im loser,8.845965,10.389471,8.395106,1.1442468,-1.6730859,5.8467975,11,4,4,2,0,0
437,437,I've blown my diet completely , All-or-nothing thinking,ive blown diet completely,-6.9109507,11.307768,14.813725,8.441836,-1.05879,0.6427979,9,9,10,2,3,4
438,438,I feel guilty. I must be a rotten person , Emotional reasoning,feel guilty must rotten person,11.173941,5.067904,8.117564,5.7458425,6.976583,2.6737454,0,15,9,2,1,2
439,439,I feel hopeless. I must be hopeless , Emotional reasoning,feel hopeless must hopeless,10.076137,10.887299,10.566759,3.9042714,-1.3250775,4.7183084,11,15,4,2,1,2
440,440,I shouldn't eat that doughnut , Should statements,shouldnt eat doughnut,11.494267,0.082169265,7.957226,9.640875,6.5849233,12.52141,0,0,13,1,3,3
441,441,He shouldn't have been so stubborn , Should statements,shouldnt stubborn,3.088092,5.8873177,7.0833197,8.755855,15.327237,10.164594,1,0,17,0,3,1
442,442,I shouldn't have made so many mistakes , Should statements,shouldnt made many mistake,12.27709,2.2078705,6.954486,8.569698,-1.726934,8.559015,0,0,6,1,3,0
443,443,"If only I were better in bed, he wouldn't beat me ", Personalization,better bed wouldnt beat,2.2353537,7.617442,0.54815173,3.7953794,13.715952,8.630491,1,16,3,0,2,1
444,444,The reason my marriage is so lousy is because my spouse is totally unreasonable , Blaming,reason marriage lousy spouse totally unreasonable,4.2068043,4.183388,4.9951916,3.0536673,14.927466,7.801094,1,16,17,0,0,1
445,445,I never say the right thing , Overgeneralization,never say right thing,11.854896,5.4208293,8.242537,5.6519294,-3.0134416,4.742103,15,17,4,2,1,0
446,446,Nothing ever goes my way , Overgeneralization,nothing ever go way,13.659943,8.41579,9.534504,3.3879197,-2.5545807,3.917612,15,17,4,2,1,4
447,447,I felt awkward during my job interview. I am always so awkward , Overgeneralization,felt awkward job interview always awkward,13.949674,1.1488762,2.6880324,5.000892,-4.823626,9.858056,5,6,1,1,2,0
448,448,My mom is always upset. She would be fine if I did more to help her , Personalization,mom always upset would fine help,9.949574,0.99038166,0.94290173,9.229247,14.530014,2.1936684,14,13,15,1,2,1
449,449,She probably thinks I'm ugly , Mind reading,probably think im ugly,3.521898,-0.5355044,-5.506243,8.747569,15.927102,4.3106666,13,1,8,0,4,1
450,450,"I feel like a bad friend, therefore I must be a bad friend ", Emotional reasoning,feel like bad friend therefore must bad friend,5.053787,8.922154,8.168119,1.9193405,8.348163,3.5354073,10,4,9,2,0,2
451,451,I should always be friendly , Should statements,always friendly,4.847444,8.753702,-0.46208456,1.7103955,8.573681,3.8019235,17,10,9,0,0,2
452,452,I never do a good enough job on anything , All-or-nothing thinking,never good enough job anything,12.599657,5.107253,8.162198,5.678398,-2.9232907,4.2509594,15,17,4,1,1,4
453,453,"I made a mistake, therefore I'm a failure ", All-or-nothing thinking,made mistake therefore im failure,11.902884,7.381524,11.670646,5.732674,-2.4716341,7.36703,15,14,6,2,1,0
454,454,"I ate more than I planned, so I blew my diet completely ", All-or-nothing thinking,ate planned blew diet completely,-6.913252,11.305489,14.858566,8.405747,-1.0108755,0.59426546,9,9,10,2,3,4
455,455,I will fail and it will be unbearable , Fortune telling,fail unbearable,14.649312,7.7296634,13.225381,4.6026883,-7.1032515,6.7482986,8,14,12,2,1,0
456,456,"I passed the exam, but I was just lucky ", Disqualifying the positive,passed exam lucky,12.383496,5.214689,11.619771,7.2214894,-8.196661,6.967013,8,5,12,2,3,0
457,457,Going to college is not a big deal; anyone can do it , Disqualifying the positive,going college big deal anyone,12.462797,5.284636,9.730493,3.706698,-3.4284534,6.0252137,8,7,1,2,1,0
458,458,"I feel she loves me, so it must be true ", Emotional reasoning,feel love must true,3.4203882,-0.466036,-5.098188,10.612809,15.675978,3.291988,13,1,8,0,4,1
459,459,"I am terrified of planes, so it must be dangerous ", Emotional reasoning,terrified plane must dangerous,15.861996,2.908555,13.141775,4.4404225,7.90066,0.531947,6,15,0,2,1,2
460,460,I got a B. This proves how inferior I am , Catastrophizing,got b prof inferior,11.971544,5.362316,11.263017,8.076832,-8.707325,7.072319,8,5,12,2,3,0
461,461,I got an A. It doesn't mean I'm smart , Catastrophizing,got doesnt mean im smart,12.010132,5.4263086,11.325947,7.898608,-8.664957,7.0267434,8,5,12,2,3,0
462,462,He's thinking I have failed , Mind reading,he thinking failed,2.2315257,6.9750566,13.186198,4.620893,14.962254,9.980703,1,14,3,0,1,1
463,463,She thought I didn't know the project , Mind reading,thought didnt know project,4.3230896,-0.80205804,-4.5413146,10.358252,15.868627,4.7291064,13,1,8,0,4,1
464,464,He knows I do not like to be touched this way , Mind reading,know like touched way,2.2804697,7.688908,0.38737217,3.4535189,14.384929,8.322197,1,16,3,0,2,1
465,465,"Every time I take a day off from work, it rains ", Overgeneralization,every time take day work rain,16.054329,0.079383574,2.4024234,7.6096787,-1.8770245,10.691998,7,3,6,1,2,0
466,466,You only pay attention to me when I cook food , Overgeneralization,pay attention cook food,15.026801,-1.0043638,8.91677,10.17031,8.777418,10.558606,12,9,13,1,3,3
467,467,My husband left me because I was a bad wife , Personalization,husband left bad wife,4.506848,4.4868393,-0.6263645,1.9229398,12.630601,1.6323464,1,16,0,0,0,2
468,468,I should have been a better mother , Should statements,better mother,10.546562,0.0058720578,4.3467493,9.80192,11.966099,1.7114701,14,12,9,1,2,2
469,469,He should have married Ann instead of Mary , Should statements,married ann instead mary,3.5301287,-0.56468666,-5.3366084,9.494146,15.941425,4.3584623,13,1,8,0,4,1
470,470,My parents are the ones to blame for my unhappiness , Blaming,parent one blame unhappiness,5.1440344,5.3948455,2.1438522,4.3957796,9.182013,5.863025,17,6,2,0,2,3
471,471,It is my fault that my son married a selfish and uncaring person , Personalization,fault son married selfish uncaring person,5.312817,4.4913774,5.0651083,3.179975,12.647987,1.7379023,14,16,9,1,0,2
472,472,My father always prefers my elder brother , Comparing,father always prefers elder brother,5.221785,5.387498,1.9910774,8.520752,13.600045,8.635265,10,12,15,0,2,1
473,473,She is more successful than I am , Comparing,successful,11.078188,4.937869,-4.61961,10.262746,-1.0499308,7.4926367,8,1,2,2,4,0
474,474,He thinks I'm an idiot , Mind reading,think im idiot,2.0767217,7.243703,0.68136597,3.1145403,14.946233,9.975748,1,16,3,0,2,1
475,475,"If I talk, I will mess up and not say what I mean ", Fortune telling,talk mess say mean,4.80514,5.8308096,-0.5128716,1.8835615,9.215456,7.4322762,17,10,7,0,0,3
476,476,I will never get into college , Fortune telling,never get college,13.260176,3.740352,9.504378,3.4664845,-3.3810494,5.7230783,8,7,1,1,1,0
477,477,I'm disgusting , Labeling,im disgusting,8.623125,10.039725,8.342232,1.0731874,6.9180326,2.8185093,11,4,9,2,0,2
478,478,He's horrible , Labeling,he horrible,4.8808284,8.854869,5.627195,7.6733427,13.2735,8.234445,1,12,15,0,2,1
479,479,She's irrelevant , Labeling,shes irrelevant,6.116698,10.445883,-4.543684,10.31472,14.626177,2.233435,11,1,8,0,4,1
480,480,"That's what I'm supposed to do, so it doesn't count ", Disqualifying the positive,thats im supposed doesnt count,15.888624,2.1498995,7.2116365,7.7091312,-3.2190971,5.0205045,7,0,4,2,2,0
481,481,"Those successes were easy, so they don't matter ", Disqualifying the positive,success easy dont matter,11.184119,5.0541067,11.663057,6.90074,-3.4224112,6.2321124,8,5,4,2,3,0
482,482,I fail all the time , Overgeneralization,fail time,12.540204,6.8980227,13.186171,4.6603594,-6.0986686,6.137978,8,14,12,2,1,0
483,483,It was a waste of time , All-or-nothing thinking,waste time,12.114328,3.906494,6.8334537,8.223488,-1.1022305,7.41552,15,0,2,1,2,0
484,484,I get rejected by everyone , All-or-nothing thinking,get rejected everyone,4.3289104,12.252188,-0.23052488,0.796516,9.371215,6.7718153,4,4,16,0,0,3
485,485,I should do well , Should statements,well,14.697188,7.782162,11.432265,5.323264,-7.9745054,6.9336767,8,14,12,2,1,0
486,486,My relationship ended because I wasn't fun enough , Personalization,relationship ended wasnt fun enough,3.1013863,8.279444,-1.3427881,1.4194462,12.552941,1.5962337,10,16,0,0,0,2
487,487,It was my fault my group got a bad grade , Personalization,fault group got bad grade,12.183771,2.0886064,11.120351,8.3298855,-8.501272,7.0587354,16,5,12,1,3,0
488,488,She's to blame for the way I feel , Blaming,shes blame way feel,3.0297356,0.8228165,2.1638725,8.235387,14.707684,2.3909125,13,6,8,0,2,1
489,489,My parents caused all my problems , Blaming,parent caused problem,5.1123576,5.4405675,2.5911815,4.9321866,9.164518,5.971327,17,6,2,0,2,3
490,490,My teacher is the reason I'm not doing well , Blaming,teacher reason im well,12.214218,7.152468,11.061497,8.394416,-8.808231,7.116187,8,5,12,2,3,0
491,491,"I feel anxious, therefore I must be in danger ", Emotional reasoning,feel anxious therefore must danger,15.834075,2.9337914,13.098433,4.105455,7.8353605,0.51682925,6,15,0,2,1,2
492,492,Others did better than I did on the test , Comparing,others better test,12.254503,5.23827,11.298255,7.8578663,-7.9305277,6.8989973,8,5,12,2,3,0
493,493,People my age are more successful than I am , Comparing,people age successful,11.146757,5.032327,11.481116,4.396903,-1.1743063,7.6029816,8,14,2,2,1,0
494,494,I'm unlovable. My friends hang out with me only because they must feel sorry for me , Disqualifying the positive,im unlovable friend hang must feel sorry,5.4344673,11.125897,-1.4448243,0.7871602,8.552898,3.3500528,4,8,16,0,0,2
495,495,“I'm a bad person. I only help others because it makes me feel better about myself , Disqualifying the positive,im bad person help others make feel better,8.670932,9.907707,8.222288,1.3793776,7.78522,3.6502388,11,4,9,2,0,2
496,496,"I feel sad, therefore I must be depressed ", Emotional reasoning,feel sad therefore must depressed,10.019388,10.882063,10.363957,3.8076472,5.8307595,1.5464286,11,15,14,2,1,2
497,497,He thinks I'm a loser , Labeling,think im loser,2.112493,7.2748613,0.65708774,3.0909317,15.040515,9.9495325,1,16,3,0,2,1
498,498,I'll fail the exam , Fortune telling,ill fail exam,14.625875,7.7519965,11.685565,6.8079014,-7.909515,6.893696,8,5,12,2,3,0
499,499,I won't get the job , Fortune telling,wont get job,15.091294,0.13777445,4.4927654,4.0923514,-4.8027325,9.6832485,5,7,1,1,2,0
500,500,I'm undesirable , Labeling,im undesirable,5.8510914,10.866765,-0.7870393,-0.24392927,8.511882,3.604053,4,8,16,0,0,2
501,501,That's what wives are supposed to do. So it doesn't count when she's nice to me , Disqualifying the positive,thats wife supposed doesnt count shes nice,3.1263757,0.9740441,-4.974055,10.23629,15.8047495,4.857958,1,1,8,0,4,1
502,502,I seem to fail at everything , Overgeneralization,seem fail everything,12.322853,7.238357,13.230171,4.493002,-5.6955576,5.8100705,8,14,4,2,1,0
503,503,The marriage ended because I failed , Personalization,marriage ended failed,3.7334023,5.0498734,-0.52803993,1.8621063,12.734434,1.7151332,1,16,0,0,0,2
504,504,I did that really badly , All-or-nothing thinking,really badly,12.2727,2.2429733,6.6404443,8.263486,-2.5448773,7.4409347,0,0,6,1,2,0
505,505,Everything always goes badly for me , Overgeneralization,everything always go badly,13.520287,8.278475,9.436668,3.349123,-2.7012951,4.208147,15,17,4,2,1,4
506,506,Mary doesn't like me at all , Mind reading,mary doesnt like,3.4508705,-0.4972228,-5.332601,9.406226,15.94805,4.2790565,13,1,8,0,4,1
507,507,I should have completed everything I planned to do , Should statements,completed everything planned,13.828016,1.5774621,7.0185633,8.658235,-2.870813,9.87559,7,0,6,1,3,0
508,508,I'm pathetic , Labeling,im pathetic,8.697887,9.973107,8.417532,0.92998433,-1.6474553,5.8415766,11,4,4,2,0,0
509,509,That was really a terrible day , Catastrophizing,really terrible day,12.248004,1.4836457,6.6908126,8.369223,9.589231,4.313765,0,0,9,1,2,2
510,510,I didn't get all my work done today again. I'll get the sack , Catastrophizing,didnt get work done today ill get sack,15.897851,3.0631797,6.908931,7.1313133,-4.667077,9.732781,15,17,6,2,2,0
511,511,I made a real fool of myself at that party , Labeling,made real fool party,14.841328,-1.3881156,-0.97243357,4.662856,6.443078,11.486983,12,10,7,1,0,3
512,512,My husband didn't eat that chocolate cake I baked for him. He thinks I'm a terrible cook , Mind reading,husband didnt eat chocolate cake baked think im terrible cook,4.142944,4.288564,8.80892,10.230959,15.683104,8.979,1,9,17,0,3,1
513,513,That was a terrible mistake; I'll never learn to do this properly , Overgeneralization,terrible mistake ill never learn properly,12.433756,3.1086023,6.788787,8.271732,-2.4445834,7.3980412,0,0,6,1,2,0
514,514,I must make a good impression at this party , Should statements,must make good impression party,14.865635,-1.343464,-1.525084,4.1518025,6.740637,11.157152,12,10,7,1,0,3
515,515,I was so irritable with the children this morning. I'm a terrible mother and a wicked person , Overgeneralization,irritable child morning im terrible mother wicked person,10.543823,0.03587078,4.265229,9.745828,11.793486,1.603043,14,12,9,1,2,2
516,516,I can't stand being alone now that Jane has gone , Disqualifying the positive,cant stand alone jane gone,4.1356244,12.446436,-2.8064263,-4.839997,12.422545,1.5799472,4,8,0,0,0,2
517,517,I must be really stupid to have these distorted thoughts , Personalization,must really stupid distorted thought,12.971725,10.925156,10.779701,-3.7798836,-1.2560982,7.596226,6,11,6,2,1,0
518,518,Mary doesn't like me at all. She would never have shouted at me like that if she did , Personalization,mary doesnt like would never shouted like,3.4663541,-0.5372818,-5.3953643,9.531552,15.964806,4.3616247,13,1,8,0,4,1
519,519,I'll never be able to face them again , Catastrophizing,ill never able face,4.5338826,8.354423,9.554264,3.3673136,-2.915899,4.8948383,17,17,1,0,1,0
520,520,I'll never manage to stand up for myself. I never have , Catastrophizing,ill never manage stand never,12.538104,6.9890356,9.398097,3.4105422,-2.9852114,4.7928085,15,17,1,2,1,0
521,521,"If I'm not a total success, I'm a failure ", All-or-nothing thinking,im total success im failure,11.892074,7.3706064,13.231927,4.503648,-3.0985036,6.492531,8,14,4,2,1,0
522,522,"I'll be so upset, I won't be able to function at all ", Catastrophizing,ill upset wont able function,17.147203,1.4438832,8.138459,1.9905534,-2.1716154,5.8552485,7,17,1,1,0,0
