,Unnamed: 0,thought,original_label,cleaned_thought,all-mpnet-base-v2 hdbscan_bayesian_optimisation,all-mpnet-base-v2 x,all-mpnet-base-v2 y,all-MiniLM-L12-v2 hdbscan_bayesian_optimisation,all-MiniLM-L12-v2 x,all-MiniLM-L12-v2 y,All-Distilroberta-v1 hdbscan_bayesian_optimisation,All-Distilroberta-v1 x,All-Distilroberta-v1 y
487,487,It was my fault my group got a bad grade , Personalization,fault group got bad grade,3,8.017227,8.316824,3,10.410667,9.470954,2,6.4989185,6.62404
488,488,She's to blame for the way I feel , Blaming,shes blame way feel,3,4.347948,5.1463284,3,5.2302365,6.6628127,2,-0.044439897,5.8944745
489,489,My parents caused all my problems , Blaming,parent caused problem,3,5.740882,6.597368,3,5.960039,7.167836,2,1.7519326,5.9296784
490,490,My teacher is the reason I'm not doing well , Blaming,teacher reason im well,3,9.788586,7.670766,3,10.40813,9.314139,2,6.7601657,6.5840383
491,491,"I feel anxious, therefore I must be in danger ", Emotional reasoning,feel anxious therefore must danger,3,6.6863256,6.759004,3,8.453578,6.8138413,2,2.0855749,3.7389276
492,492,Others did better than I did on the test , Comparing,others better test,3,9.712525,7.900716,3,10.072086,9.63415,2,6.4528146,6.35795
493,493,People my age are more successful than I am , Comparing,people age successful,3,9.288397,7.566206,3,9.498031,10.084588,2,3.8021848,5.962588
494,494,I'm unlovable. My friends hang out with me only because they must feel sorry for me , Disqualifying the positive,im unlovable friend hang must feel sorry,3,6.341619,4.7455597,3,5.227012,8.71409,2,2.2380433,5.3205533
495,495,“I'm a bad person. I only help others because it makes me feel better about myself , Disqualifying the positive,im bad person help others make feel better,3,7.04701,6.039915,3,6.6502814,8.50272,2,1.5699524,5.102688
496,496,"I feel sad, therefore I must be depressed ", Emotional reasoning,feel sad therefore must depressed,3,7.863614,5.84115,3,7.5892577,8.175029,2,2.9784076,4.2386675
497,497,He thinks I'm a loser , Labeling,think im loser,3,3.2825446,6.4903817,3,3.6744628,8.727396,2,0.7521363,8.1599865
498,498,I'll fail the exam , Fortune telling,ill fail exam,3,9.76465,7.3732266,3,9.602042,9.534807,2,6.4822006,5.9589763
499,499,I won't get the job , Fortune telling,wont get job,3,8.691723,9.589341,3,8.810318,11.5401945,2,6.0711536,4.6302123
500,500,I'm undesirable , Labeling,im undesirable,3,6.619035,4.8175406,3,5.5536537,8.16225,2,2.775169,5.475881
501,501,That's what wives are supposed to do. So it doesn't count when she's nice to me , Disqualifying the positive,thats wife supposed doesnt count shes nice,3,3.1038826,7.159912,3,4.48102,6.839194,2,-0.15382253,6.921121
502,502,I seem to fail at everything , Overgeneralization,seem fail everything,3,9.282198,7.2631307,3,8.842322,8.691808,2,5.032395,5.7575846
503,503,The marriage ended because I failed , Personalization,marriage ended failed,3,3.0434883,7.504629,3,3.416047,7.660932,2,0.35865614,5.6003814
504,504,I did that really badly , All-or-nothing thinking,really badly,3,6.675115,8.2093315,3,8.585423,9.202885,2,4.826554,6.7285237
505,505,Everything always goes badly for me , Overgeneralization,everything always go badly,3,7.876291,6.759374,3,8.5594225,9.2547865,2,4.558549,6.177045
506,506,Mary doesn't like me at all , Mind reading,mary doesnt like,3,4.1226263,5.4521666,3,4.7379107,6.829404,2,-0.5339975,6.9091163
507,507,I should have completed everything I planned to do , Should statements,completed everything planned,3,7.7417946,7.873428,3,9.375942,8.704577,2,5.060622,7.2926044
508,508,I'm pathetic , Labeling,im pathetic,3,7.580042,6.284509,3,6.7490954,8.53902,2,3.6059406,5.10229
509,509,That was really a terrible day , Catastrophizing,really terrible day,3,7.3400354,7.885032,3,8.552037,8.94389,2,1.0315003,5.5100718
510,510,I didn't get all my work done today again. I'll get the sack , Catastrophizing,didnt get work done today ill get sack,3,8.285683,7.6017194,3,8.068753,9.899275,2,5.5560884,7.2592053
511,511,I made a real fool of myself at that party , Labeling,made real fool party,1,5.9277096,7.516383,3,5.7982144,10.190972,2,3.4915597,7.398679
512,512,My husband didn't eat that chocolate cake I baked for him. He thinks I'm a terrible cook , Mind reading,husband didnt eat chocolate cake baked think im terrible cook,3,3.175928,7.3564506,2,10.063147,7.3804817,2,0.46778962,8.419674
513,513,That was a terrible mistake; I'll never learn to do this properly , Overgeneralization,terrible mistake ill never learn properly,3,6.82955,8.1585865,3,8.577688,9.087349,2,4.7051663,6.664288
514,514,I must make a good impression at this party , Should statements,must make good impression party,1,5.993619,7.419634,3,5.5763726,10.22449,2,3.296529,7.0851297
515,515,I was so irritable with the children this morning. I'm a terrible mother and a wicked person , Overgeneralization,irritable child morning im terrible mother wicked person,3,4.51583,8.315266,3,6.4898677,5.203064,2,0.69801277,4.9707294
516,516,I can't stand being alone now that Jane has gone , Disqualifying the positive,cant stand alone jane gone,3,5.3810363,4.3529334,3,4.4144964,7.707108,2,-0.15861997,5.4545994
517,517,I must be really stupid to have these distorted thoughts , Personalization,must really stupid distorted thought,3,8.294348,4.338291,3,8.029488,6.0636644,2,4.3264446,6.8537607
518,518,Mary doesn't like me at all. She would never have shouted at me like that if she did , Personalization,mary doesnt like would never shouted like,3,4.113996,5.5354223,3,4.771386,6.755252,2,-0.48910135,6.8557415
519,519,I'll never be able to face them again , Catastrophizing,ill never able face,3,5.9465213,5.8448763,3,8.810858,9.531789,2,4.829039,4.4647593
520,520,I'll never manage to stand up for myself. I never have , Catastrophizing,ill never manage stand never,3,7.961612,6.6673417,3,8.520529,9.394617,2,4.6278677,4.929995
521,521,"If I'm not a total success, I'm a failure ", All-or-nothing thinking,im total success im failure,3,8.920336,7.4666185,3,8.766546,8.693601,2,5.1165767,5.5225525
522,522,"I'll be so upset, I won't be able to function at all ", Catastrophizing,ill upset wont able function,3,9.621747,9.769612,3,8.79549,10.16197,2,5.2312007,3.965967
523,523,"I did that project well, but that doesn't mean I'm competent; I just got lucky ", Disqualifying the positive,project well doesnt mean im competent got lucky,3,8.494686,7.8513427,3,8.221398,10.558669,2,5.8268743,6.579096
524,524,Getting a mediocre evaluation proves how inadequate I am , Catastrophizing,getting mediocre evaluation prof inadequate,3,8.849836,8.069156,3,10.14996,9.563113,2,5.9106812,6.4733686
525,525,Getting high marks doesn't mean I am smart , Disqualifying the positive,getting high mark doesnt mean smart,3,9.712728,7.8330584,3,9.866865,9.651644,2,6.338561,6.306869
526,526,I was so uncomfortable talking to this person. I don't have what it takes to make friends , Overgeneralization,uncomfortable talking person dont take make friend,3,5.791603,5.3041563,3,5.0263953,9.393139,2,2.6765132,6.332528
527,527,The repairman was curt to me because I did something wrong , Personalization,repairman curt something wrong,3,6.4414854,8.219004,3,7.3937535,10.00151,2,2.7573373,8.117351
528,528,I should always do my best , Should statements,always best,3,7.8705373,6.9574356,3,8.24142,8.905217,2,4.6358404,6.3119884
529,529,My son's teacher cannot do anything right , Blaming,son teacher cannot anything right,3,3.8170846,7.9900723,3,10.352605,9.169725,2,0.87640315,8.720484
530,530,"If I did not have friends, I would be lonely ", All-or-nothing thinking,friend would lonely,3,5.8224645,4.948882,3,4.9087,9.36219,2,2.1745045,5.0179825
531,531,going to fail at my interview , Fortune telling,going fail interview,3,9.160452,9.232972,3,9.161904,9.611362,2,6.40428,5.4540606
532,532,i'm worried that i won't develop better discipline , Fortune telling,im worried wont develop better discipline,3,9.429639,7.000102,3,8.747862,7.5365,2,3.4944475,3.3636792
533,533,what if we never get engaged , Overgeneralization,never get engaged,3,4.7112207,4.467431,3,4.7127404,7.9371185,2,-0.62516075,5.975435
534,534,i'll never lose enough weight to look skinny , Fortune telling,ill never lose enough weight look skinny,0,9.900789,5.7110476,3,9.172994,7.470346,2,4.1180625,3.2484145
535,535,"i'm so weak, helpless and out of control ", Labeling,im weak helpless control,3,8.811656,5.63127,3,8.029876,7.5063434,2,3.4849555,3.9723732
536,536,i'm going to be lonely forever , Overgeneralization,im going lonely forever,3,5.6030264,4.3625474,3,4.592428,7.88861,2,2.5199769,4.8905153
537,537,my parents don't love me and they never will , Overgeneralization,parent dont love never,3,5.7616987,6.4715133,3,5.878597,7.279004,2,1.8714536,5.848516
538,538,"if i can't pass in college, i can't get a good job, or a good life ", All-or-nothing thinking,cant pas college cant get good job good life,3,9.76689,7.6607785,3,9.53678,10.446633,2,5.5928044,5.099182
539,539,that i am alone and always will be , Overgeneralization,alone always,3,7.929048,5.507845,3,4.4820595,7.8940563,2,2.4940703,5.014406
540,540,i am unwanted , Labeling,unwanted,3,6.7473097,4.793552,3,5.6614256,8.152529,2,2.6479475,5.3360686
541,541,not being smart enough , All-or-nothing thinking,smart enough,3,7.938077,6.6364465,3,9.291848,9.479891,2,4.4375305,5.56695
542,542,lack of sexual interest from my significant other , Blaming,lack sexual interest significant,3,3.559677,5.3253064,3,3.80407,7.5357885,2,-0.30224076,7.2994156
543,543,i hate to be told anything , Overgeneralization,hate told anything,3,7.1278715,6.854135,3,6.439052,8.012449,2,2.4513638,5.8174157
544,544,what if i stop breathing for no reason? , Catastrophizing,stop breathing reason,3,8.73018,4.869063,3,7.8035665,6.9260015,2,2.7903214,3.4985156
545,545,what if I die , Catastrophizing,die,3,8.1425495,4.7666016,3,7.5466156,6.944954,2,2.9842753,3.6340578
546,546,I will die , Catastrophizing,die,3,8.913376,5.3280163,3,7.5968604,6.885668,2,3.8455675,3.7902894
547,547,someday i'll stop trying , Catastrophizing,someday ill stop trying,3,8.97803,6.6913276,3,8.661272,9.273424,2,4.4054084,4.901381
548,548,feeling unworthy , Labeling,feeling unworthy,3,7.343911,5.293962,3,5.52088,8.162998,2,2.896854,5.0709853
549,549,i'm never going to live a normal life , Overgeneralization,im never going live normal life,3,8.43023,6.260898,3,9.087962,10.092748,2,4.9324307,4.367371
550,550,about my boyfriend if he's cheating on me again , Mind reading,boyfriend he cheating,3,2.9147947,6.23881,3,2.9949903,8.561161,2,-0.05012307,7.808979
551,551,the worthlessness of life , Disqualifying the positive,worthlessness life,3,7.6882267,5.338117,3,7.135117,8.03719,2,3.1652694,4.723874
552,552,"everyone hates me, including me ", Overgeneralization,everyone hate including,3,6.0743613,5.688132,3,6.1205034,8.2002325,2,2.19097,5.988478
553,553,i should be sleeping , Should statements,sleeping,3,8.530569,6.466392,3,8.2148485,8.225802,2,3.474042,3.6524327
554,554,afraid something i did will hurt me , Fortune telling,afraid something hurt,3,6.607513,6.852065,3,8.303653,6.668756,2,1.9417592,3.8895957
555,555,i overthink the worst possibility to happen , Catastrophizing,overthink worst possibility happen,3,7.2013044,6.841514,3,8.240705,6.7157326,2,2.4243145,3.3981833
556,556,i can't ever relax , Overgeneralization,cant ever relax,3,8.846802,6.197906,3,8.18157,7.4118237,2,3.5585368,3.6835372
557,557,always going to be lonely , Overgeneralization,always going lonely,3,5.611625,4.391152,3,4.507346,7.8872256,2,2.3410249,5.0108323
558,558,i dont have a full purpose , All-or-nothing thinking,dont full purpose,3,8.043509,6.308436,3,8.521375,9.888128,2,4.362707,5.340532
559,559,I don't have enough willpower , Overgeneralization,dont enough willpower,3,9.198572,6.362195,3,8.256322,7.6698318,2,3.963587,3.6925795
560,560,I might lose my job , Catastrophizing,might lose job,3,9.077981,9.824851,3,8.677153,11.075849,2,5.918299,4.157348
561,561,I am not a good person in society , Labeling,good person society,3,7.1317024,6.010986,3,6.9556255,8.928651,2,1.690289,5.2235646
562,562,This person is not my boss and is not even providing accurate information! Why are they acting like this? , Mind reading,person bos even providing accurate information acting like,3,7.42419,9.12936,3,7.2049565,10.975798,2,4.8942165,7.560502
563,563,Because other did better than me , Comparing,better,3,9.4968605,8.1202345,3,9.533678,9.712359,2,5.8476734,6.441568
564,564,I should have behaved differently , Should statements,behaved differently,3,6.2171197,8.434161,3,9.448752,8.4821615,2,3.402389,8.181553
565,565,I don't think I can get all my work done today , Fortune telling,dont think get work done today,3,8.283254,7.734065,3,8.082395,9.87547,2,5.641495,7.196956
566,566,I could get fired , Catastrophizing,could get fired,3,9.039201,9.878835,3,8.835713,11.311695,2,5.9813204,4.172225
567,567,She doesn't like the way I look , Mind reading,doesnt like way look,3,4.4993567,5.4194083,3,4.7245116,7.236692,2,-0.31545287,6.705504
568,568,"My girlfriend wasnt texting anyone, and did not get me anniversary present I am scared my girlfriend is going to break up with me because I dont do much for her. ", Catastrophizing,girlfriend wasnt texting anyone get anniversary present scared girlfriend going break dont much,3,3.8402295,4.9046445,3,3.7975128,6.6899457,2,-0.85905105,6.3904138
569,569,I am unable to give my children any time A good mother spends time with her kids on some activity every night , Overgeneralizing,unable give child time good mother spends time kid activity every night,3,4.192017,8.253878,3,6.4738173,5.660903,2,0.7369046,4.808216
570,570,Would my death have an impact on people? Like is there anyone on here that's had someone close to them commit suicide and knows what it's like? Would anyone care if I died? , Overgeneralizing,would death impact people like anyone thats someone close commit suicide know like would anyone care died,3,8.063107,4.7574544,3,7.0001845,6.606282,2,2.1057382,4.300961
571,571,Stomach ache every day I might be having a serious illness , Catastrophizing,stomach ache every day might serious illness,3,9.428672,5.294737,3,8.532723,6.944695,2,2.4801085,3.4791462
572,572,My son threw a tantrum at an indoor playground and I had to carry him out kicking and screaming I'm a bad mom , Labeling,son threw tantrum indoor playground carry kicking screaming im bad mom,3,4.3529196,8.193032,3,6.3049617,5.386922,2,0.6807574,4.988873
573,573,im scared of the human mind i cant trust people , Emotional reasoning,im scared human mind cant trust people,3,6.477222,6.644079,3,8.130924,6.579746,2,1.914249,4.0939155
574,574,Being transgender I'm not who I want to be. I hate my appearance and my voice. , Catastrophizing,transgender im want hate appearance voice,3,7.266234,4.6392107,3,6.780273,7.705946,2,3.3728387,4.6430287
575,575,I made very good English presentation but I got nervous because of the amount of people and I forgot my text I'm scared to present in front of other people and I panic , Catastrophizing,made good english presentation got nervous amount people forgot text im scared present front people panic,3,6.9358983,7.315006,3,7.3874345,9.048685,2,4.3586826,6.464145
576,576,"i still can't speak or understand korean, even after 6 months here i'm not good enough ", Overgeneralizing,still cant speak understand korean even month im good enough,3,8.891214,6.946014,3,6.770521,9.32702,2,4.150242,5.654058
